JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1175,91,7,08.07.2025,checkout,Drop-off,
1176,28,4,07.06.2024,checkout,Drop-off,
1177,14,19,10.12.2024,checkout,Drop-off,
1178,87,2,09.07.2025,productpage,View,219.0
1179,15,12,15.01.2024,productpage,View,249.0
1180,60,6,29.12.2025,productpage,View,22.0
1181,10,15,26.04.2023,homepage,View,59.0
1182,13,10,14.07.2024,homepage,View,159.0
1183,69,18,23.07.2023,productpage,View,200.0
1184,95,4,16.05.2025,homepage,View,19.0
1185,77,2,04.02.2023,homepage,Click,193.0
1186,7,14,08.08.2023,productpage,Click,272.0
1187,49,18,03.06.2025,productpage,Click,151.0
1188,77,6,11.11.2024,homepage,View,156.0
1189,22,18,20.07.2023,productpage,View,139.0
1190,23,9,27.02.2023,homepage,Click,49.0
1191,62,13,02.05.2023,productpage,Click,209.0
1192,14,10,10.12.2024,homepage,View,106.0
1193,28,3,16.03.2023,productpage,View,291.0
1194,34,1,07.11.2024,checkout,Drop-off,
1195,78,4,10.08.2024,productpage,View,201.0
1196,29,12,22.08.2023,checkout,Drop-off,
1197,89,17,24.09.2024,homepage,View,64.0
1198,46,12,09.12.2023,homepage,View,202.0
1199,6,16,16.07.2025,productpage,View,287.0
1200,47,18,02.12.2024,homepage,View,260.0
1201,27,7,19.05.2025,checkout,Drop-off,
1202,34,13,05.07.2025,checkout,Drop-off,
1203,47,17,04.11.2024,homepage,View,173.0
1204,33,10,21.06.2025,homepage,View,170.0
1205,100,20,12.07.2024,checkout,Drop-off,
1206,41,20,03.04.2023,homepage,Click,282.0
1207,68,2,03.04.2024,productpage,Click,299.0
1208,7,18,22.03.2025,productpage,Click,124.0
1209,63,14,19.12.2025,homepage,Click,235.0
1210,35,20,31.10.2023,productpage,Click,136.0
1211,78,7,22.04.2024,checkout,Purchase,25.0
1212,55,13,11.09.2025,productpage,View,142.0
1213,34,4,03.04.2025,productpage,View,47.0
1214,82,6,06.10.2025,productpage,View,173.0
1215,98,12,19.04.2024,homepage,Click,139.0
1216,61,6,14.09.2025,homepage,View,131.0
1217,6,10,29.04.2023,homepage,View,66.0
1218,54,8,22.10.2023,productpage,View,55.0
1219,81,12,13.10.2023,productpage,View,272.0
1220,36,18,25.10.2025,checkout,Drop-off,
1221,5,9,25.12.2023,homepage,Click,31.0
1222,9,1,27.03.2023,homepage,Click,238.0
1223,32,14,17.09.2025,checkout,Purchase,187.0
1224,36,8,08.09.2025,checkout,Drop-off,
1225,57,11,09.12.2023,checkout,Drop-off,
1226,89,8,17.02.2025,checkout,Drop-off,
1227,94,7,05.10.2024,homepage,View,77.0
1228,15,1,23.12.2024,checkout,Drop-off,
1229,31,11,05.08.2025,productpage,View,115.0
1230,58,1,19.06.2023,homepage,View,211.0
1231,10,8,21.06.2024,homepage,View,240.0
1232,100,13,04.11.2025,homepage,View,242.0
1233,52,18,16.08.2024,homepage,View,199.0
1234,84,7,17.05.2023,productpage,View,130.0
1235,13,18,25.07.2025,productpage,View,154.0
1236,59,18,10.12.2025,checkout,Drop-off,
1237,68,11,04.04.2025,productpage,View,139.0
1238,34,6,21.08.2025,homepage,View,251.0
1239,44,10,12.12.2025,productpage,View,231.0
1240,44,1,03.10.2024,homepage,Click,214.0
1241,57,1,04.03.2023,productpage,Click,257.0
1242,83,8,06.07.2023,checkout,Purchase,74.0
1243,45,19,05.05.2023,homepage,Click,247.0
1244,92,16,15.08.2025,productpage,Click,92.0
1245,32,20,21.01.2023,checkout,Purchase,20.0
1246,31,4,03.10.2025,productpage,View,146.0
1247,98,15,25.06.2024,homepage,View,289.0
1248,17,8,13.12.2023,homepage,Click,153.0
1249,17,1,12.07.2025,productpage,Drop-off,
1250,65,12,25.04.2024,productpage,View,145.0
1251,15,18,24.04.2024,homepage,View,189.0
1252,56,17,05.03.2024,productpage,View,104.0
1253,78,17,10.08.2023,homepage,Click,201.0
1254,22,1,05.09.2023,productpage,Click,244.0
1255,27,12,01.04.2023,productpage,Click,166.0
1256,83,18,27.01.2024,homepage,Click,120.0
1257,87,3,06.02.2025,checkout,Purchase,73.0
1258,100,20,26.04.2024,productpage,View,33.0
1259,18,7,24.09.2025,productpage,View,270.0
1260,62,6,30.12.2024,homepage,View,70.0
1261,86,11,26.12.2025,productpage,View,244.0
1262,69,4,10.10.2024,checkout,Drop-off,
1263,37,2,01.03.2023,productpage,View,84.0
1264,84,1,09.02.2024,homepage,Click,191.0
1265,79,12,19.09.2023,homepage,View,147.0
1266,90,10,11.11.2023,productpage,View,55.0
1267,23,9,01.01.2023,productpage,View,145.0
1268,65,6,09.12.2023,productpage,View,98.0
1269,13,7,14.02.2023,homepage,Click,146.0
1270,16,3,22.04.2025,productpage,Click,282.0
1271,87,19,25.09.2024,homepage,Click,193.0
1272,15,9,06.10.2023,productpage,Click,69.0
1273,65,16,19.01.2023,homepage,Click,274.0
1274,76,19,30.01.2025,homepage,View,130.0
1275,97,6,28.12.2023,homepage,View,37.0
1276,45,19,16.06.2024,productpage,View,173.0
1277,95,13,02.07.2025,checkout,Drop-off,
1278,31,8,16.10.2025,homepage,View,238.0
1279,32,8,29.08.2024,productpage,View,207.0
1280,57,7,11.09.2025,homepage,View,130.0
1281,59,12,24.06.2024,homepage,View,157.0
1282,89,12,29.01.2023,productpage,View,192.0
1283,6,14,10.07.2025,checkout,Drop-off,
1284,34,14,22.12.2023,productpage,View,190.0
1285,96,14,15.04.2023,productpage,View,220.0
1286,64,12,07.10.2024,homepage,View,199.0
1287,94,14,08.04.2023,checkout,Drop-off,
1288,33,12,20.03.2024,productpage,View,239.0
1289,56,19,20.12.2023,productpage,View,189.0
1290,38,14,27.09.2024,productpage,View,123.0
1291,2,3,09.07.2025,productpage,View,88.0
1292,42,18,08.10.2025,homepage,Click,21.0
1293,89,18,04.05.2023,homepage,View,151.0
1294,13,12,17.11.2025,homepage,View,59.0
1295,56,12,09.09.2024,homepage,View,64.0
1296,90,11,20.02.2025,productpage,View,135.0
1297,63,5,01.10.2025,homepage,Click,134.0
1298,89,2,30.07.2024,homepage,Click,205.0
1299,74,9,04.06.2023,homepage,Click,240.0
1300,43,1,19.01.2024,homepage,View,223.0
1301,17,4,01.10.2025,productpage,View,81.0
1302,63,20,12.07.2024,homepage,View,61.0
1303,11,14,04.10.2023,productpage,View,77.0
1304,43,4,11.06.2024,checkout,Drop-off,
1305,82,18,02.04.2024,productpage,View,119.0
1306,50,8,18.08.2023,homepage,Click,136.0
1307,54,9,10.07.2023,productpage,Click,233.0
1308,65,14,20.04.2025,checkout,Purchase,214.0
1309,99,6,17.10.2025,homepage,View,200.0
1310,94,16,29.12.2025,homepage,Click,35.0
1311,42,13,29.05.2025,productpage,Click,290.0
1312,89,18,28.06.2024,checkout,Drop-off,
1313,8,5,07.02.2023,productpage,View,79.0
1314,40,18,01.06.2023,homepage,Click,211.0
1315,4,14,30.03.2025,productpage,Click,215.0
1316,60,7,19.03.2024,homepage,Click,56.0
1317,90,17,19.01.2024,productpage,Click,108.0
1318,24,18,09.10.2025,homepage,View,59.0
1319,84,17,12.10.2025,homepage,View,112.0
1320,95,2,03.10.2025,productpage,View,27.0
1321,90,9,25.08.2023,productpage,View,279.0
1322,29,8,24.05.2025,checkout,Drop-off,
1323,21,5,03.07.2023,checkout,Drop-off,
1324,90,18,04.05.2025,productpage,View,140.0
1325,53,6,19.08.2024,homepage,View,236.0
1326,92,5,25.12.2025,checkout,Drop-off,
1327,69,8,30.12.2024,homepage,View,145.0
1328,42,18,14.02.2025,homepage,View,273.0
1329,38,13,14.07.2023,homepage,Click,46.0
1330,39,17,06.10.2023,homepage,View,69.0
1331,43,2,30.08.2023,homepage,View,266.0
1332,40,8,17.04.2023,checkout,Drop-off,
1333,18,9,05.05.2023,productpage,View,247.0
1334,93,12,23.06.2024,homepage,View,225.0
1335,90,6,21.07.2023,homepage,View,56.0
1336,56,17,19.04.2024,homepage,View,109.0
1337,41,5,12.05.2023,productpage,View,109.0
1338,68,2,16.01.2023,homepage,View,161.0
1339,99,6,29.06.2025,homepage,Click,10.0
1340,64,9,19.08.2023,homepage,Click,49.0
1341,31,2,28.07.2025,productpage,Click,39.0
1342,60,16,09.09.2023,homepage,View,201.0
1343,97,15,18.02.2023,homepage,Click,147.0
1344,4,12,16.09.2025,productpage,Click,254.0
1345,18,10,24.06.2024,homepage,View,98.0
1346,4,11,09.02.2023,homepage,Click,111.0
1347,77,16,27.09.2023,homepage,View,109.0
1348,3,20,19.07.2023,checkout,Drop-off,
1349,57,10,29.08.2023,homepage,View,255.0
1350,38,16,12.05.2024,productpage,View,136.0
1351,82,2,26.12.2023,productpage,View,203.0
1352,75,13,29.01.2023,productpage,View,55.0
1353,32,11,27.12.2023,homepage,View,183.0
1354,50,1,28.10.2024,productpage,View,222.0
1355,6,14,04.07.2025,homepage,View,43.0
1356,35,5,30.12.2023,homepage,View,50.0
1357,49,19,20.08.2023,homepage,View,201.0
1358,88,15,13.10.2025,productpage,View,285.0
1359,62,15,14.03.2023,homepage,Click,217.0
1360,81,19,17.06.2025,homepage,View,213.0
1361,94,13,17.06.2024,homepage,Click,257.0
1362,79,6,16.08.2024,homepage,Click,186.0
1363,16,5,14.11.2023,homepage,View,296.0
1364,93,11,15.07.2025,productpage,View,53.0
1365,86,4,30.12.2024,productpage,View,123.0
1366,33,18,08.04.2025,productpage,View,220.0
1367,63,17,12.01.2024,productpage,View,39.0
1368,26,10,09.11.2024,productpage,View,33.0
1369,92,2,23.04.2024,productpage,View,271.0
1370,57,10,23.08.2024,productpage,View,201.0
1371,31,17,16.03.2024,homepage,View,256.0
1372,63,7,17.08.2023,homepage,View,46.0
1373,65,4,16.01.2024,productpage,View,32.0
1374,94,12,30.07.2023,productpage,View,182.0
1375,66,6,02.09.2023,checkout,Drop-off,
1376,56,1,22.12.2023,homepage,View,173.0
1377,30,16,14.05.2023,homepage,View,134.0
1378,17,18,08.01.2023,checkout,Drop-off,
1379,18,15,13.12.2025,homepage,View,195.0
1380,82,6,13.02.2025,homepage,View,38.0
1381,37,20,01.10.2024,homepage,View,105.0
1382,82,4,19.01.2025,checkout,Drop-off,
1383,54,18,16.05.2023,productpage,View,164.0
1384,35,12,22.01.2025,homepage,View,154.0
1385,20,15,17.07.2024,productpage,View,82.0
1386,89,6,11.12.2025,homepage,View,215.0
1387,95,11,31.10.2023,homepage,View,62.0
1388,74,2,10.02.2023,productpage,View,233.0
1389,35,7,27.02.2023,homepage,View,207.0
1390,84,18,04.03.2024,homepage,View,119.0
1391,44,12,25.04.2023,productpage,View,287.0
1392,93,8,20.08.2024,checkout,Drop-off,
1393,40,11,04.02.2025,productpage,View,137.0
1394,66,16,19.05.2024,productpage,View,116.0
1395,43,11,02.08.2025,productpage,View,10.0
1396,48,7,12.08.2024,productpage,View,267.0
1397,48,11,26.06.2024,homepage,View,197.0
1398,55,11,29.06.2023,homepage,Click,157.0
1399,86,9,01.05.2024,productpage,Click,219.0
1400,54,13,22.10.2025,homepage,Click,245.0
1401,30,13,02.09.2023,homepage,Click,49.0
1402,13,19,02.07.2024,productpage,Click,247.0
1403,87,2,13.02.2024,homepage,View,254.0
1404,29,4,22.07.2024,homepage,View,59.0
1405,55,11,18.12.2024,productpage,View,292.0
1406,67,3,10.12.2024,homepage,View,60.0
1407,15,1,23.03.2024,productpage,View,102.0
1408,14,16,29.10.2024,homepage,Click,288.0
1409,52,10,29.05.2024,homepage,View,255.0
1410,22,7,26.01.2024,checkout,Drop-off,
1411,51,6,19.02.2023,productpage,View,25.0
1412,61,9,10.10.2023,productpage,View,30.0
1413,7,7,28.02.2023,homepage,View,173.0
1414,87,6,29.06.2024,checkout,Drop-off,
1415,92,16,17.09.2024,homepage,Click,94.0
1416,97,18,09.07.2023,homepage,Click,153.0
1417,18,16,10.04.2023,productpage,Click,102.0
1418,22,4,07.11.2023,checkout,Purchase,281.0
1419,82,1,28.04.2023,homepage,Click,140.0
1420,89,13,06.01.2023,checkout,Purchase,245.0
1421,38,11,23.07.2024,checkout,Drop-off,
1422,63,7,28.12.2023,productpage,View,216.0
1423,65,16,02.01.2023,homepage,Click,95.0
1424,32,6,03.11.2023,checkout,Purchase,192.0
1425,18,11,03.05.2023,productpage,View,89.0
1426,35,12,27.05.2025,homepage,View,192.0
1427,52,10,29.06.2024,productpage,View,282.0
1428,46,12,01.10.2025,productpage,View,230.0
1429,93,5,27.07.2024,homepage,View,227.0
1430,88,5,27.05.2025,productpage,View,192.0
1431,20,8,16.09.2023,checkout,Drop-off,
1432,21,17,22.05.2023,homepage,View,161.0
1433,78,4,06.01.2024,productpage,View,128.0
1434,63,16,06.06.2024,checkout,Drop-off,
1435,57,5,09.03.2024,productpage,View,229.0
1436,52,8,07.08.2023,homepage,Click,282.0
1437,35,5,27.03.2025,productpage,Click,62.0
1438,41,10,23.07.2023,checkout,Purchase,89.0
1439,53,20,24.03.2023,productpage,View,285.0
1440,68,18,15.11.2025,productpage,View,45.0
1441,91,9,23.03.2023,productpage,View,267.0
1442,73,12,15.07.2023,checkout,Drop-off,
1443,97,12,19.04.2023,productpage,View,162.0
1444,82,1,06.10.2023,productpage,View,49.0
1445,33,3,19.09.2024,homepage,View,198.0
1446,65,2,13.05.2025,homepage,View,141.0
1447,79,15,26.05.2024,homepage,View,201.0
1448,12,5,27.03.2024,productpage,View,87.0
1449,77,11,02.07.2025,productpage,View,178.0
1450,49,19,14.03.2025,homepage,View,12.0
1451,1,9,25.01.2025,checkout,Drop-off,
1452,40,2,05.09.2025,homepage,View,11.0
1453,74,15,28.05.2024,homepage,View,182.0
1454,5,4,08.06.2024,homepage,View,71.0
1455,85,14,22.10.2024,productpage,View,29.0
1456,80,16,16.10.2024,homepage,View,257.0
1457,64,13,21.12.2025,checkout,Drop-off,
1458,56,3,06.10.2024,productpage,View,79.0
1459,69,6,15.11.2024,checkout,Drop-off,
1460,65,14,18.03.2023,checkout,Drop-off,
1461,91,9,10.02.2025,homepage,View,149.0
1462,25,17,28.05.2025,productpage,View,12.0
1463,100,16,08.11.2023,productpage,View,255.0
1464,26,18,23.08.2023,homepage,View,26.0
1465,11,14,16.12.2025,checkout,Drop-off,
1466,88,11,06.11.2025,productpage,View,245.0
1467,32,17,06.10.2023,homepage,Click,262.0
1468,70,4,29.04.2024,productpage,Drop-off,
1469,12,12,12.11.2023,productpage,View,188.0
1470,26,4,12.05.2023,productpage,View,220.0
1471,87,20,08.04.2023,productpage,View,274.0
1472,5,7,13.08.2023,homepage,View,35.0
1473,33,13,14.02.2024,checkout,Drop-off,
1474,98,4,21.07.2023,productpage,View,143.0
1475,20,13,23.11.2025,homepage,View,65.0
1476,30,5,18.12.2025,checkout,Drop-off,
1477,38,20,17.04.2024,productpage,View,297.0
1478,60,6,01.11.2025,homepage,Click,208.0
1479,51,20,17.06.2023,homepage,View,10.0
1480,74,2,08.05.2025,homepage,View,50.0
1481,57,11,13.10.2023,checkout,Drop-off,
1482,84,11,15.02.2023,homepage,Click,122.0
1483,59,7,01.06.2025,homepage,Click,190.0
1484,71,6,05.03.2025,homepage,View,144.0
1485,30,7,16.03.2025,productpage,View,296.0
1486,13,16,23.09.2023,homepage,View,285.0
1487,34,9,02.03.2024,homepage,View,118.0
1488,29,20,22.08.2023,productpage,View,174.0
1489,67,14,24.03.2023,productpage,View,36.0
1490,85,8,23.05.2023,homepage,View,279.0
1491,92,13,16.07.2025,homepage,Click,140.0
1492,20,17,25.04.2024,homepage,Click,284.0
1493,23,7,07.03.2023,homepage,View,186.0
1494,33,14,10.04.2025,homepage,Click,279.0
1495,53,4,05.08.2024,productpage,Click,139.0
1496,32,9,21.10.2025,homepage,View,294.0
1497,32,8,18.03.2023,productpage,View,119.0
1498,76,8,20.06.2024,productpage,View,201.0
1499,24,14,07.12.2023,productpage,View,217.0
1500,35,19,30.05.2025,checkout,Drop-off,
1501,9,20,21.11.2023,productpage,View,101.0
1502,55,10,28.09.2024,productpage,View,22.0
1503,96,15,29.09.2025,homepage,Click,73.0
1504,73,13,08.01.2024,productpage,Click,235.0
1505,44,17,25.04.2024,productpage,Click,147.0
1506,57,3,06.12.2023,checkout,Purchase,201.0
1507,38,1,06.06.2025,productpage,View,266.0
1508,66,2,29.04.2024,homepage,View,66.0
1509,22,19,03.11.2023,homepage,Click,294.0
1510,4,9,07.12.2024,homepage,View,276.0
1511,39,16,26.05.2025,homepage,View,275.0
1512,59,18,29.08.2023,checkout,Drop-off,
1513,89,16,23.08.2025,productpage,View,253.0
1514,59,7,04.02.2024,homepage,View,255.0
1515,79,7,21.07.2025,homepage,View,214.0
1516,53,20,28.10.2025,homepage,View,92.0
1517,69,1,17.05.2025,homepage,View,75.0
1518,94,16,16.04.2023,homepage,View,223.0
1519,68,20,22.09.2025,checkout,Drop-off,
1520,96,3,23.06.2024,checkout,Drop-off,
1521,19,5,23.07.2024,productpage,View,137.0
1522,40,19,07.02.2024,checkout,Drop-off,
1523,57,14,03.12.2024,productpage,View,36.0
1524,86,16,29.08.2025,productpage,View,39.0
1525,54,8,05.09.2025,homepage,Click,61.0
1526,65,20,14.09.2023,productpage,Click,87.0
1527,2,7,24.10.2024,homepage,View,22.0
1528,26,7,12.06.2025,productpage,View,104.0
1529,34,1,03.02.2024,productpage,View,115.0
1530,67,10,05.02.2024,homepage,View,119.0
1531,76,12,29.08.2025,productpage,View,144.0
1532,47,13,18.09.2023,checkout,Drop-off,
1533,71,20,05.05.2025,homepage,View,154.0
1534,11,17,02.01.2025,homepage,View,208.0
1535,64,9,04.03.2025,homepage,View,285.0
1536,65,3,03.07.2025,homepage,View,49.0
1537,57,10,12.05.2024,checkout,Drop-off,
1538,68,10,19.02.2025,homepage,View,110.0
1539,92,1,23.11.2024,homepage,View,239.0
1540,61,16,25.08.2023,productpage,View,128.0
1541,88,10,13.02.2024,homepage,View,148.0
1542,78,5,20.08.2023,productpage,View,161.0
1543,43,1,31.03.2025,checkout,Drop-off,
1544,90,10,01.11.2024,homepage,Click,87.0
1545,50,6,31.01.2023,productpage,Click,285.0
1546,68,10,12.08.2023,productpage,Drop-off,
1547,90,7,26.03.2025,homepage,Click,77.0
1548,1,3,06.11.2024,homepage,View,238.0
1549,99,11,27.12.2023,checkout,Drop-off,
1550,95,5,24.06.2023,productpage,View,286.0
1551,12,14,26.06.2023,checkout,Drop-off,
1552,21,7,29.06.2023,productpage,View,287.0
1553,61,14,04.12.2024,homepage,View,25.0
1554,57,8,04.11.2024,productpage,View,13.0
1555,74,15,10.10.2023,homepage,View,131.0
1556,82,17,25.06.2023,homepage,View,132.0
1557,33,13,16.01.2025,productpage,View,53.0
1558,93,16,28.04.2023,productpage,View,258.0
1559,16,10,19.07.2025,productpage,View,195.0
1560,40,3,17.07.2023,productpage,View,247.0
1561,11,11,01.11.2024,checkout,Drop-off,
1562,25,5,09.08.2025,productpage,View,90.0
1563,69,16,20.09.2025,productpage,View,258.0
1564,88,8,06.09.2024,homepage,Click,285.0
1565,64,20,18.02.2024,productpage,Click,226.0
1566,21,7,29.01.2024,productpage,Click,234.0
1567,34,18,31.08.2024,homepage,View,265.0
1568,43,14,28.06.2025,productpage,View,175.0
1569,4,18,11.11.2025,homepage,View,277.0
1570,12,17,16.08.2025,productpage,View,247.0
1571,79,2,15.06.2023,homepage,View,75.0
1572,29,9,23.11.2024,checkout,Drop-off,
1573,49,12,06.03.2025,homepage,Click,252.0
1574,38,15,30.09.2023,productpage,Click,51.0
1575,24,6,19.11.2025,productpage,Click,243.0
1576,76,7,05.12.2024,checkout,Purchase,23.0
1577,48,19,10.03.2024,productpage,View,22.0
1578,41,7,03.08.2024,homepage,Click,162.0
1579,70,11,30.11.2025,productpage,Click,230.0
1580,30,2,26.09.2024,checkout,Purchase,268.0
1581,22,18,09.06.2024,homepage,Click,217.0
1582,58,2,09.08.2023,homepage,View,272.0
1583,66,5,07.10.2023,homepage,Click,192.0
1584,22,17,13.04.2024,productpage,Click,67.0
1585,66,18,23.11.2025,homepage,Click,59.0
1586,75,17,16.11.2025,homepage,Click,58.0
1587,55,16,04.04.2024,homepage,View,177.0
1588,82,20,11.07.2023,productpage,View,143.0
1589,2,15,04.08.2023,productpage,View,38.0
1590,55,11,02.09.2024,checkout,Drop-off,
1591,46,10,09.11.2025,homepage,View,15.0
1592,80,17,08.06.2023,productpage,View,148.0
1593,8,20,09.02.2023,homepage,View,252.0
1594,53,2,05.02.2023,homepage,View,224.0
1595,46,4,10.10.2023,checkout,Drop-off,
1596,28,19,08.10.2025,homepage,Click,162.0
1597,39,8,12.11.2024,productpage,Click,24.0
1598,43,2,14.04.2023,homepage,View,95.0
1599,66,4,21.11.2024,homepage,Click,166.0
1600,26,3,02.01.2023,homepage,Click,139.0
1601,42,12,05.10.2023,checkout,Purchase,237.0
1602,15,5,21.01.2025,checkout,Drop-off,
1603,11,17,18.02.2025,productpage,View,14.0
1604,45,6,28.05.2024,homepage,View,248.0
1605,68,10,27.05.2025,productpage,View,15.0
1606,14,6,19.06.2024,homepage,Click,164.0
1607,45,2,19.06.2024,productpage,Click,296.0
1608,70,18,08.02.2025,productpage,Click,233.0
1609,33,1,10.08.2025,homepage,Click,21.0
1610,34,7,23.10.2024,productpage,Click,90.0
1611,40,9,07.01.2025,productpage,Click,90.0
1612,50,9,24.11.2023,homepage,Click,218.0
1613,78,7,18.03.2023,productpage,Click,17.0
1614,94,10,12.05.2023,productpage,Click,160.0
1615,88,6,28.04.2023,checkout,Purchase,244.0
1616,36,20,22.10.2025,productpage,View,159.0
1617,89,20,05.08.2025,homepage,View,201.0
1618,87,5,02.11.2023,productpage,View,137.0
1619,5,3,15.02.2025,checkout,Drop-off,
1620,36,9,25.09.2025,homepage,View,230.0
1621,98,15,13.07.2025,checkout,Drop-off,
1622,71,16,02.08.2025,checkout,Drop-off,
1623,72,1,15.11.2024,homepage,View,120.0
1624,75,20,12.11.2025,checkout,Drop-off,
1625,100,14,22.02.2025,productpage,View,40.0
1626,49,16,22.02.2024,productpage,View,124.0
1627,81,10,27.10.2025,productpage,View,223.0
1628,85,2,05.01.2024,checkout,Drop-off,
1629,60,7,15.10.2025,checkout,Drop-off,
1630,95,6,06.02.2024,checkout,Drop-off,
1631,61,15,06.06.2025,productpage,View,19.0
1632,69,11,05.07.2025,productpage,View,45.0
1633,34,4,23.12.2023,homepage,Click,14.0
1634,27,4,28.06.2023,productpage,Click,25.0
1635,39,20,24.08.2023,homepage,View,85.0
1636,100,15,16.05.2023,homepage,View,151.0
1637,34,7,20.07.2023,homepage,View,276.0
1638,75,20,11.04.2024,checkout,Drop-off,
1639,6,4,21.04.2023,productpage,View,167.0
1640,76,1,01.11.2023,productpage,View,194.0
1641,15,9,17.08.2024,productpage,View,237.0
1642,70,10,13.04.2023,homepage,View,276.0
1643,30,4,25.04.2024,checkout,Drop-off,
1644,22,1,11.10.2024,productpage,View,97.0
1645,96,8,16.10.2025,homepage,View,189.0
1646,27,5,01.08.2023,homepage,View,23.0
1647,75,13,13.03.2024,checkout,Drop-off,
1648,4,13,03.01.2025,checkout,Drop-off,
1649,1,10,21.06.2023,checkout,Drop-off,
1650,77,7,18.04.2023,homepage,Click,111.0
1651,82,1,05.01.2023,homepage,Click,95.0
1652,94,20,18.05.2024,homepage,View,47.0
1653,13,4,08.10.2025,checkout,Drop-off,
1654,40,5,22.02.2024,homepage,Click,57.0
1655,56,8,23.04.2023,homepage,View,51.0
1656,49,5,03.12.2025,productpage,View,161.0
1657,90,6,09.08.2025,homepage,View,236.0
1658,58,12,19.02.2023,homepage,Click,95.0
1659,83,10,10.06.2024,homepage,Click,101.0
1660,87,14,14.10.2025,homepage,View,174.0
1661,63,11,23.07.2023,productpage,View,186.0
1662,24,5,23.03.2023,homepage,View,253.0
1663,93,11,07.11.2025,checkout,Drop-off,
1664,62,16,09.04.2024,productpage,View,71.0
1665,6,15,24.08.2023,homepage,View,281.0
1666,17,7,16.07.2023,homepage,View,164.0
1667,27,8,18.04.2025,productpage,View,199.0
1668,6,16,22.11.2023,productpage,View,220.0
1669,9,15,18.02.2024,homepage,Click,13.0
1670,66,7,12.01.2023,homepage,Click,42.0
1671,35,5,01.04.2023,productpage,Click,112.0
1672,18,7,21.08.2024,productpage,Click,110.0
1673,2,12,23.08.2025,productpage,Click,275.0
1674,47,16,03.10.2023,checkout,Purchase,248.0
1675,72,19,03.10.2024,homepage,View,64.0
1676,93,18,18.05.2024,homepage,View,102.0
1677,77,3,28.06.2025,productpage,View,48.0
1678,92,4,02.01.2023,homepage,View,277.0
1679,74,1,04.07.2023,productpage,View,288.0
1680,50,17,02.08.2025,productpage,View,69.0
1681,56,12,15.01.2025,homepage,View,257.0
1682,58,8,04.01.2023,checkout,Drop-off,
1683,76,4,04.10.2024,homepage,Click,195.0
1684,76,10,22.09.2024,productpage,Click,258.0
1685,33,1,15.12.2024,productpage,Click,230.0
1686,70,5,14.01.2023,checkout,Purchase,33.0
1687,47,10,24.07.2025,productpage,View,116.0
1688,39,20,25.05.2025,productpage,View,293.0
1689,90,14,24.10.2023,productpage,View,188.0
1690,3,10,15.02.2023,productpage,View,85.0
1691,72,8,06.11.2025,checkout,Drop-off,
1692,45,12,31.12.2024,homepage,Click,23.0
1693,66,8,03.09.2023,homepage,View,219.0
1694,89,17,23.03.2023,productpage,View,216.0
1695,29,5,09.06.2024,productpage,View,247.0
1696,61,11,25.07.2025,homepage,View,226.0
1697,89,13,11.06.2025,productpage,View,114.0
1698,14,18,02.05.2025,checkout,Drop-off,
1699,13,19,06.04.2024,productpage,View,61.0
1700,82,16,17.03.2023,productpage,View,11.0
1701,9,5,25.04.2024,productpage,View,95.0
1702,68,19,30.07.2023,homepage,View,68.0
1703,25,17,29.07.2024,homepage,View,87.0
1704,85,1,23.02.2023,productpage,View,220.0
1705,54,15,14.12.2025,homepage,View,97.0
1706,22,13,05.04.2023,homepage,View,278.0
1707,70,1,19.12.2023,homepage,View,137.0
1708,47,17,13.06.2024,homepage,Click,76.0
1709,72,19,10.02.2025,checkout,Purchase,207.0
1710,65,4,27.08.2024,productpage,View,240.0
1711,100,13,28.05.2024,homepage,View,22.0
1712,37,2,02.07.2024,homepage,Click,107.0
1713,21,13,17.04.2024,homepage,Click,202.0
1714,43,1,20.06.2024,homepage,View,56.0
1715,62,5,27.02.2025,homepage,View,25.0
1716,95,15,18.09.2023,homepage,View,283.0
1717,63,12,25.04.2025,productpage,View,110.0
1718,76,20,25.11.2024,productpage,View,207.0
1719,54,10,26.12.2024,homepage,Click,191.0
1720,72,9,09.11.2023,homepage,Click,115.0
1721,98,13,07.04.2023,homepage,View,112.0
1722,84,5,11.10.2023,checkout,Drop-off,
1723,95,8,20.07.2025,productpage,View,152.0
1724,51,5,29.03.2025,productpage,View,224.0
1725,38,20,05.11.2025,productpage,View,85.0
1726,43,14,17.02.2023,homepage,View,166.0
1727,23,1,30.01.2023,checkout,Drop-off,
1728,94,12,19.12.2025,productpage,View,179.0
1729,54,20,01.09.2025,homepage,View,54.0
1730,21,15,29.09.2025,homepage,View,152.0
1731,37,5,11.04.2025,homepage,Click,201.0
1732,89,12,27.02.2025,homepage,View,144.0
1733,99,1,22.08.2024,productpage,View,260.0
1734,49,18,21.03.2024,productpage,View,26.0
1735,66,14,23.10.2024,checkout,Drop-off,
1736,41,2,13.01.2023,homepage,Click,237.0
1737,64,7,16.03.2025,productpage,Click,284.0
1738,44,10,08.03.2023,productpage,Click,244.0
1739,36,20,24.06.2025,homepage,View,146.0
1740,9,13,31.05.2023,checkout,Drop-off,
1741,44,14,04.08.2025,homepage,Click,111.0
1742,55,11,23.01.2025,productpage,Click,85.0
1743,60,15,17.11.2025,productpage,Click,86.0
1744,6,14,01.05.2025,checkout,Purchase,48.0
